,de_score,de_abs,pca_score,nmf_score,hub_degree,de_abs_norm,pca_score_norm,nmf_score_norm,hub_degree_norm,composite_score
214456_x_at,,,0.0296055749385764,0.9756843060627822,,0.0,0.3776556242156665,0.8165084838548995,0.0,0.2985410270176415
206575_at,,,0.030370604237739397,0.9683755958479484,,0.0,0.3879798536217857,0.8061775798415654,0.0,0.2985393583658378
209780_at,,,0.0546886589688623,0.736187361707361,,0.0,0.716157056807807,0.4779781726378814,0.0,0.2985338073614221
213882_at,,,0.0230319643657091,1.0384122182200692,,0.0,0.28894338318774143,0.9051747492294017,0.0,0.29852953310428576
39729_at,,,0.0283545449738615,0.9875846091833008,,0.0,0.3607727148110505,0.8333296309046399,0.0,0.2985255864289226
219351_at,,,0.0329005317944996,0.9441414156909436,,0.0,0.42212175185422174,0.7719224265129069,0.0,0.2985110445917821
220548_at,,,0.036619809285461,0.9085731703056956,,0.0,0.4723141746590894,0.7216465066588226,0.0,0.298490170329478
208853_s_at,,,0.0350776722884513,0.9232799500146088,,0.0,0.4515027153460787,0.7424346245417379,0.0,0.29848433497195415
203618_at,,,0.0350494605276194,0.9235416020323236,,0.0,0.45112199176974277,0.7428044711768419,0.0,0.29848161573664617
214245_at,,,0.031198763484599698,0.9602783515844322,,0.0,0.3991560347938521,0.7947320784056039,0.0,0.29847202829986397
201311_s_at,,,0.0285952714418484,0.984998624946422,,0.0,0.36402136853234024,0.8296743272811676,0.0,0.29842392395337697
221432_s_at,,,0.0383101976748875,0.892153979099064,,0.0,0.49512631732731577,0.6984378852541842,0.0,0.29839105064537497
215848_at,,,0.031012583633073902,0.9618236959775236,,0.0,0.3966434989994027,0.7969164316120245,0.0,0.2983899826528568
201908_at,,,0.0405986934796817,0.8702966913789761,,0.0,0.5260100438845685,0.667542483084625,0.0,0.2983881317422984
209628_at,,,0.040895614587995704,0.8673674684622129,,0.0,0.5300170559573175,0.6634020096088371,0.0,0.2983547663915387
210579_s_at,,,0.0310463178495607,0.9613845108058032,,0.0,0.3970987492626625,0.796295640840499,0.0,0.29834859752579035
216921_s_at,,,0.0246501500095201,1.0224503055158578,,0.0,0.31078113479630287,0.882612493623516,0.0,0.2983484071049547
206880_at,,,0.031500442796342204,0.9570352574346024,,0.0,0.4032272598108774,0.7901479461328401,0.0,0.29834380148592937
215067_x_at,,,0.0479884131993124,0.799579524919774,,0.0,0.6257358474790984,0.5675833607072983,0.0,0.2983298020465992
217311_at,,,0.022001002955229602,1.0474628672985202,,0.0,0.27503034466452175,0.9179678938663415,0.0,0.2982495596327158
219067_s_at,,,0.0353676072076306,0.9198450912591698,,0.0,0.45541544734435213,0.7375794318936862,0.0,0.2982487198095096
205006_s_at,,,0.0260348730184587,1.0089468653769862,,0.0,0.32946825962126697,0.8635253031584528,0.0,0.2982483906949299
203433_at,,,0.023560800655286502,1.0325490578421952,,0.0,0.29608013883599105,0.8968871382422176,0.0,0.2982418192695522
219404_at,,,0.0306440690327476,0.9648162198282508,,0.0,0.3916703178709994,0.8011463813228134,0.0,0.2982041747984532
202031_s_at,,,0.033251205121501,0.9399029045381876,,0.0,0.42685416129073683,0.7659312665692966,0.0,0.29819635696500835
221974_at,,,0.0212054119586127,1.054865737760522,,0.0,0.26429367879891047,0.9284318939317519,0.0,0.29818139318266557
214179_s_at,,,0.04530385214466209,0.8247800952218695,,0.0,0.5895071380515424,0.6032045120759529,0.0,0.29817791253187387
219234_x_at,,,0.0260339846087046,1.008708708721239,,0.0,0.32945627034697644,0.8631886673529083,0.0,0.2981612344249712
203720_s_at,,,0.0334688566365958,0.9376253650082712,,0.0,0.4297914137265411,0.7627119513168754,0.0,0.2981258412608541
221323_at,,,0.030395164840767,0.9668887929892545,,0.0,0.3883113040646472,0.804075975431427,0.0,0.29809681987401854
210263_at,,,0.0258418989541278,1.0103389572329604,,0.0,0.32686403451281276,0.8654930330203681,0.0,0.2980892668832952
215687_x_at,,,0.027951924788718198,0.9901772770650236,,0.0,0.35533927172658114,0.836994381898621,0.0,0.2980834134063005
216521_s_at,,,0.0520781455769406,0.7598276080871083,,0.0,0.6809276359798295,0.5113937971491745,0.0,0.298080358282251
212045_at,,,0.04641792833034,0.8138615918862644,,0.0,0.6045418277417505,0.5877711446809138,0.0,0.2980782431056661
210621_s_at,,,0.034700782134902,0.9256962785561064,,0.0,0.4464165043860441,0.7458501188619568,0.0,0.2980666558120002
212501_at,,,0.034660456394507495,0.9260620251978872,,0.0,0.4458723001375794,0.7463671038481405,0.0,0.29805985099642995
211870_s_at,,,0.0310989146215884,0.9599588068445092,,0.0,0.3978085536335924,0.7942804000739866,0.0,0.29802223842689474
218397_at,,,0.038448007405852205,0.8897227488106558,,0.0,0.49698608829090085,0.6950013272288189,0.0,0.2979968538799299
221019_s_at,,,0.0318024311691294,0.953160734941886,,0.0,0.4073026556709402,0.78467128625809,0.0,0.29799348548225757
212289_at,,,0.029892901560073598,0.9713480227192502,,0.0,0.3815331566945765,0.810379122356105,0.0,0.2979780697626704
215861_at,,,0.0372623456392924,0.9009534561968356,,0.0,0.48098533630738777,0.7108759968487726,0.0,0.29796533328904007
201542_at,,,0.045803818352461695,0.8193302412223457,,0.0,0.596254285945457,0.5955011120367101,0.0,0.2979388494955418
218057_x_at,,,0.05420467887666129,0.7390013168853896,,0.0,0.7096256448666635,0.4819557145006079,0.0,0.2978953398418178
207826_s_at,,,0.0375147721834277,0.8981378919152556,,0.0,0.4843918849882004,0.7068961805089018,0.0,0.2978220163742755
59644_at,,,0.048224386624137604,0.7958677727837467,,0.0,0.628920357894985,0.5623367776698753,0.0,0.2978142838912151
214541_s_at,,,0.024877473992960655,1.0186866247449504,,0.0,0.3138489192028882,0.877292509161393,0.0,0.2977853570910703
211616_s_at,,,0.0319710572689444,0.9509065746333498,,0.0,0.40957829993744604,0.7814850176698389,0.0,0.2977658294018212
220728_at,,,0.0358062531919262,0.9141557923668804,,0.0,0.4613350660764653,0.7295375751184485,0.0,0.29771816029872844
216905_s_at,,,0.0466389319328136,0.8107320808894635,,0.0,0.6075243172934742,0.5833475628496072,0.0,0.2977179700357704
217542_at,,,0.0187782337650116,1.0767125880029835,,0.0,0.23153840457910746,0.9593125426665284,0.0,0.297712736811409
210033_s_at,,,0.028526659845025,0.9836306104017116,,0.0,0.36309544077205713,0.8277406308374964,0.0,0.29770901790238835
214497_s_at,,,0.0395415666198076,0.8783827374423713,,0.0,0.5117438971831919,0.6789721558001731,0.0,0.29767901324584123
202981_x_at,,,0.04604685316307781,0.8162346276320455,,0.0,0.5995340912303248,0.5911254443848641,0.0,0.2976648839037972
213889_at,,,0.027152399378061902,0.9965477166375748,,0.0,0.34454951012572704,0.8459990349512483,0.0,0.2976371362692438
206640_x_at,,,0.0365759821293034,0.90656069264637,,0.0,0.47172271807712074,0.7188018578881987,0.0,0.29763114399132984
200928_s_at,,,0.0289428194644303,0.9794228477477962,,0.0,0.36871160133610914,0.8217929340742199,0.0,0.2976261338525823
222075_s_at,,,0.043127019696434496,0.843991173736846,,0.0,0.5601303317007605,0.630359482282329,0.0,0.2976224534957724
207231_at,,,0.0285785532408044,0.9828840303222472,,0.0,0.3637957529343171,0.8266853355921657,0.0,0.2976202721316207
214958_s_at,,,0.0384181217027582,0.8889333473391429,,0.0,0.4965827745158033,0.6938855036990211,0.0,0.2976170695537061
214431_at,,,0.0452770587906705,0.8233816851902334,,0.0,0.5891455561703371,0.601227851436324,0.0,0.29759335190166525
222172_at,,,0.0239208933627247,1.0271919302760528,,0.0,0.30093966476935063,0.8893148075509998,0.0,0.2975636180800876
207047_s_at,,,0.036654045062187494,0.9055906091994602,,0.0,0.47277619358203493,0.7174306393447943,0.0,0.2975517082317073
207445_s_at,,,0.0333964735663742,0.9366765086405988,,0.0,0.42881458914883586,0.761370737372318,0.0,0.29754633163028843
200662_s_at,,,0.0406479487150722,0.8674124542924984,,0.0,0.5266747535240297,0.663465597339227,0.0,0.29753508771581416
219941_at,,,0.037092985583112505,0.9013219458531784,,0.0,0.4786997871471825,0.7113968591018492,0.0,0.2975241615622579
200611_s_at,,,0.0454055768537993,0.8219588365803698,,0.0,0.5908799341451721,0.5992166467255157,0.0,0.29752414521767195
201275_at,,,0.0382868516278432,0.8899205738349986,,0.0,0.49481125756989847,0.6952809540409167,0.0,0.2975230529027038
212917_x_at,,,0.0460835198121278,0.8154710114290789,,0.0,0.6000289152805408,0.5900460684807732,0.0,0.2975187459403285
218202_x_at,,,0.0347125333369062,0.9240002254888218,0.0,0.0,0.44657508929961764,0.7434527380759358,0.0,0.2975069568438884
222065_s_at,,,0.04858171436220289,0.79157653454181,,0.0,0.633742569991949,0.5562710876818089,0.0,0.29750341441843947
217080_s_at,,,0.0362714532299527,0.9091024417051984,,0.0,0.4676130372830264,0.7223946348325417,0.0,0.29750191802889203
205445_at,,,0.0271338695378849,0.996273764935424,,0.0,0.34429944608104873,0.8456118026413032,0.0,0.297477812180588
206232_s_at,,,0.031452317831132,0.9549330015120958,,0.0,0.4025778034024297,0.7871763952697619,0.0,0.2974385496680479
31799_at,,,0.0247141994812823,1.0192183113798876,,0.0,0.31164549573063205,0.8780440512843192,0.0,0.2974223867537378
216319_at,,,0.0292733988756978,0.9756882480925928,,0.0,0.37317283920320726,0.8165140559367572,0.0,0.2974217237849911
204002_s_at,,,0.0299064257524353,0.9696252708281772,,0.0,0.38171566848154653,0.807944002628777,0.0,0.2974149177775809
207969_x_at,,,0.0364426654830219,0.907199127907453,,0.0,0.4699235822252383,0.7197042898094412,0.0,0.2974069680086699
41387_r_at,,,0.025746432467452802,1.009294927121154,,0.0,0.3255756944321031,0.8640172904399314,0.0,0.2973982462180086
206020_at,,,0.034377297671822,0.9268827247927128,,0.0,0.44205101431944516,0.7475271674556315,0.0,0.2973945454437692
215292_s_at,,,0.0282641553329143,0.985211950025776,,0.0,0.35955288781867695,0.8299758635103603,0.0,0.29738218783225934
217442_at,,,0.0341796432487171,0.9287199548562534,,0.0,0.43938362679650744,0.7501241027395515,0.0,0.29737693238401475
215234_at,,,0.024045942423188412,1.0254665393493736,,0.0,0.3026272278321765,0.8868759575316321,0.0,0.2973757963409521
204290_s_at,,,0.0329635467826215,0.9403227176535592,,0.0,0.4229721522168041,0.7665246748275198,0.0,0.297374206761081
221288_at,,,0.026820702480509002,0.9988984736797358,,0.0,0.3400731915489342,0.8493218435792255,0.0,0.2973487587820399
217375_at,,,0.026056215981331697,1.00617892460017,,0.0,0.32975628734144474,0.8596128029170498,0.0,0.29734227256462364
217474_at,,,0.0313530406736894,0.9556000972286736,,0.0,0.4012380375276506,0.7881193389100342,0.0,0.2973393441094212
218783_at,,,0.036542214549432,0.9059744580949264,,0.0,0.4712670175680511,0.717973211970897,0.0,0.29731005738473704
208014_x_at,,,0.0276825384248859,0.9905308901499827,,0.0,0.35170384675380195,0.837494216032304,0.0,0.29729951569652646
201930_at,,,0.033515394547708494,0.9348277947109797,,0.0,0.4304194525100683,0.7587575695775071,0.0,0.2972942555218938
211888_x_at,,,0.0344581526127715,0.9258004385131624,0.0,0.0,0.4431421685535302,0.7459973495615945,0.0,0.2972848795287812
203038_at,,,0.0336927204149374,0.9331051915604514,,0.0,0.43281250194610066,0.7563226600957963,0.0,0.29728379051047427
212636_at,,,0.030475027782977504,0.963817197572731,,0.0,0.3893890710695593,0.7997342576066462,0.0,0.2972808321690514
211764_s_at,,,0.0284011035600012,0.9836011739866928,,0.0,0.36140103260836454,0.8276990222952068,0.0,0.2972750137258928
214922_at,,,0.024239672581441503,1.0233130210399,,0.0,0.30524165658526736,0.8838319469891186,0.0,0.2972684008935965
200958_s_at,,,0.0387519135820301,0.884752275131162,,0.0,0.501087365306343,0.6879755340349069,0.0,0.29726572483531244
210470_x_at,,,0.0361155047537723,0.9099222069027774,,0.0,0.46550848018255636,0.723553377664139,0.0,0.29726546446167385
213941_x_at,,,0.038100885137149904,0.8909359889968529,0.0,0.0,0.49230160112423155,0.6967162492246702,0.0,0.29725446258722543
210222_s_at,,,0.0265139557719121,1.0015367797218673,,0.0,0.33593358095808323,0.8530511043759855,0.0,0.29724617133351716
221458_at,,,0.0279149766909959,0.988143276279742,,0.0,0.3548406494680323,0.8341193100654072,0.0,0.29723998988335987
219955_at,,,0.029526401157983002,0.9727556016147496,,0.0,0.37658715759002187,0.8123687432376505,0.0,0.2972389752069181
210817_s_at,,,0.0329795929581497,0.9396686500636998,,0.0,0.4231886986908088,0.7656001465194531,0.0,0.2971972113025655
212327_at,,,0.033032054497544094,0.9391477329178572,,0.0,0.42389667806924364,0.7648638271314334,0.0,0.2971901263001693
218785_s_at,,,0.0210018289293391,1.053991335481406,,0.0,0.26154628350344544,0.9271959212704945,0.0,0.297185551193485
221487_s_at,,,0.0339079397255139,0.930721530755478,,0.0,0.43571693127638855,0.752953341809439,0.0,0.29716756827145685
222320_at,,,0.030185857363129048,0.9661906530590204,,0.0,0.3854866561486594,0.8030891506162242,0.0,0.2971439516912209
214621_at,,,0.0274271434091031,0.9924597913630842,,0.0,0.3482572379310995,0.8402207290144865,0.0,0.2971194917363965
203686_at,,,0.0268712936333592,0.9976835355358764,,0.0,0.340755929672189,0.8476045215104321,0.0,0.2970901127956553
221354_s_at,,,0.0226767079931671,1.037721370974063,,0.0,0.2841491245990545,0.904198232665387,0.0,0.29708683931611035
204184_s_at,,,0.023805312429742598,1.026914123978488,,0.0,0.29937987605487126,0.8889221267482206,0.0,0.29707550070077293
212442_s_at,,,0.0314210058943473,0.954113650077524,,0.0,0.40215524230722877,0.78601823729456,0.0,0.2970433699004472
202396_at,,,0.0510868231294251,0.766314212497591,,0.0,0.6675495335009008,0.5205626498697488,0.0,0.2970280458426624
216861_at,,,0.027630928625127796,0.99018163653963,,0.0,0.35100736177879577,0.8370005440411035,0.0,0.29700197645497484
204993_at,,,0.0318191899442604,0.9501916069398704,,0.0,0.4075288188247009,0.7804744067142998,0.0,0.2970008063847502
217990_at,,,0.022103025518592098,1.042938560133143,,0.0,0.27640716036283175,0.9115727596116697,0.0,0.29699497999362534
209605_at,,,0.044929832548208704,0.8249945504680203,,0.0,0.584459665856172,0.6035076458024268,0.0,0.29699182791464973
216336_x_at,,,0.036897368591656,0.9016819397250504,,0.0,0.47605989518782693,0.7119057125146101,0.0,0.29699140192560924
222129_at,,,0.0195947597448447,1.066860398569809,,0.0,0.24255759239462804,0.9453864161184088,0.0,0.2969860021282592
214730_s_at,,,0.0486606062930751,0.7893543986397349,,0.0,0.6348072329970228,0.5531300857766672,0.0,0.2969843296934225
204480_s_at,,,0.0416454670744085,0.8563278114871664,,0.0,0.5401364711208211,0.6477973908461635,0.0,0.29698346549174615
201534_s_at,,,0.03008622454507317,0.966616570613456,,0.0,0.3841420905599788,0.8036911875342481,0.0,0.2969583195235567
213791_at,,,0.029979520069511798,0.967608673413396,,0.0,0.3827020914833937,0.8050935305600719,0.0,0.2969489055108664
215114_at,,,0.0319171819989092,0.9490669866462924,,0.0,0.40885124197016487,0.7788847494474375,0.0,0.29693399785440056
205313_at,,,0.0302577909862945,0.96490660920206,,0.0,0.38645741534492284,0.8012741472236631,0.0,0.29693289064214645
218955_at,,,0.040805849158544905,0.8641839795685773,,0.0,0.5288056528288324,0.6589021297092462,0.0,0.29692694563451966
202598_at,,,0.0394276557100299,0.8773371182232722,,0.0,0.5102066457789759,0.6774941670074193,0.0,0.29692520319659876
209900_s_at,,,0.027245941226904,0.993587634336532,,0.0,0.34581187681883924,0.8418149415579192,0.0,0.2969067045941896
209194_at,,,0.022460316518003,1.0392468702948623,,0.0,0.2812288766640186,0.9063545347477433,0.0,0.29689585285294046
209170_s_at,,,0.030342191005149302,0.9639462291377912,,0.0,0.38759641114219634,0.7999166444675484,0.0,0.2968782639024362
216259_at,,,0.0304502959549426,0.9628972665418892,,0.0,0.38905530990963455,0.7984339297924137,0.0,0.29687230992551206
217756_x_at,,,0.046905075716443194,0.8057909853670808,,0.0,0.6111159829724367,0.5763632958500966,0.0,0.2968698197056333
218819_at,,,0.0557663177278183,0.7211768681826461,,0.0,0.7307002857549182,0.45676075352583784,0.0,0.296865259820189
209889_at,,,0.0334466950926755,0.9342679048354756,,0.0,0.4294923390849851,0.7579661620114867,0.0,0.29686462527411794
217334_at,,,0.029872757394042597,0.9683435080026376,,0.0,0.38126130698695543,0.8061322234872762,0.0,0.2968483826185579
220791_x_at,,,0.0252518981119388,1.0124529853039874,,0.0,0.31890185051381154,0.8684812238832302,0.0,0.29684576859926043
208679_s_at,,,0.031854203326108804,0.9493250157275808,,0.0,0.4080013316903944,0.7792494750410215,0.0,0.29681270168285395
208225_at,,,0.0241563441298434,1.0227922502788709,,0.0,0.3041171218108518,0.8830958345168765,0.0,0.29680323908193207
210809_s_at,,,0.03745582084882711,0.8957702510028863,,0.0,0.4835963244745321,0.7035495064330729,0.0,0.29678645772690126
216815_at,,,0.0360714231568151,0.9089725863919867,,0.0,0.46491358986911063,0.7222110835988796,0.0,0.2967811683669976
200687_s_at,,,0.049688747858859406,0.7789552258858498,,0.0,0.6486822171299667,0.5384307951521161,0.0,0.2967782530705207
202653_s_at,,,0.04645878858651291,0.8097055585944449,,0.0,0.6050932453917456,0.5818965676691088,0.0,0.29674745326521357
215438_x_at,,,0.038842256522449894,0.8824071783003834,,0.0,0.5023065620653924,0.6846607261483422,0.0,0.29674182205343363
209256_s_at,,,0.0456053351424005,0.8177223086991292,,0.0,0.593575713770278,0.5932282901476231,0.0,0.29670100097947527
202064_s_at,,,0.0384042568011725,0.8864427952316423,,0.0,0.49639566478703784,0.6903650939404601,0.0,0.2966901896818745
218809_at,,,0.0332740097372865,0.9353592551166932,,0.0,0.4271619143207783,0.7595087919241217,0.0,0.296667676561225
216341_s_at,,,0.0308305169833796,0.958636495211177,,0.0,0.3941864717186122,0.7924113049589628,0.0,0.29664944416939376
216756_at,,,0.0295510276767656,0.9708348705456008,,0.0,0.37691949757969784,0.8096537788010347,0.0,0.29664331909518316
45633_at,,,0.030608687315012702,0.960719488413291,,0.0,0.39119283423595785,0.7953556278557432,0.0,0.29663711552292527
207207_at,,,0.0275500825710426,0.989876935369372,,0.0,0.34991632747479157,0.8365698471807606,0.0,0.29662154366388804
208155_x_at,,,0.0306055001667793,0.9606481077194664,,0.0,0.3911498230080886,0.7952547308336105,0.0,0.2966011384604248
41386_i_at,,,0.0351761115097202,0.9170085230090128,,0.0,0.45283117309802595,0.7335699263231731,0.0,0.2966002748552998
222175_s_at,,,0.0374664184668205,0.8951343738032931,,0.0,0.4837393415321035,0.7026506903464901,0.0,0.2965975079696484
200607_s_at,,,0.047678743653348295,0.7976304532448127,,0.0,0.6215567925904555,0.5648283366610218,0.0,0.29659628231286933
212922_s_at,,,0.0405944322869916,0.8652647403771474,,0.0,0.5259525382035123,0.6604297913412603,0.0,0.29659558238619316
217604_at,,,0.0320978833487474,0.9463821383114448,,0.0,0.41128984424561504,0.7750897008516708,0.0,0.29659488627432146
40472_at,,,0.031920663983508,0.9480559252906184,,0.0,0.40889823207606785,0.7774556083938136,0.0,0.29658846011747036
220995_at,,,0.0349702621809865,0.91893734437388,,0.0,0.4500531936202889,0.7362963264394162,0.0,0.2965873800149263
213050_at,,,0.0382141491454258,0.8878663080875608,,0.0,0.49383012245822006,0.6923772375668956,0.0,0.29655184000627893
206549_at,,,0.030785400047505497,0.9586933035480918,,0.0,0.39357760929128427,0.7924916038706139,0.0,0.29651730329047454
216261_at,,,0.0356851900332731,0.911890497126898,,0.0,0.45970129358705675,0.7263355672404206,0.0,0.29650921520686935
217425_at,,,0.0326660616649488,0.9407089676291518,,0.0,0.41895752872052816,0.76707064139422,0.0,0.29650704252868704
219445_at,,,0.0321167323344492,0.9459442707899692,,0.0,0.41154421522548595,0.7744707725863608,0.0,0.29650374695296167
210099_at,,,0.03094860544094735,0.9569678131106232,,0.0,0.39578009999857233,0.7900526131921718,0.0,0.29645817829768606
220429_at,,,0.035756686893908894,0.9109953267147656,,0.0,0.4606661585821999,0.7250702387034447,0.0,0.2964340993214111
219386_s_at,,,0.0348269663115658,0.919857809439519,,0.0,0.4481193860779279,0.7375974091149127,0.0,0.29642919879821017
215036_at,,,0.026524737958913802,0.999118912608542,,0.0,0.3360790888127851,0.8496334352756204,0.0,0.29642813102210136
202820_at,,,0.035990096584223,0.9086640491167476,,0.0,0.46381607086797844,0.7217749643820359,0.0,0.2963977588125036
216600_x_at,,,0.0346477494394418,0.9214610287978372,,0.0,0.4457008171377845,0.739863568918251,0.0,0.29639109651400886
220580_at,,,0.0354531748721359,0.9137430408779084,,0.0,0.4565702007623782,0.7289541485098417,0.0,0.296381087318055
218474_s_at,,,0.036690002414617395,0.9018873479542636,,0.0,0.47326144552693317,0.712196058230499,0.0,0.29636437593935805
203765_at,,,0.0349188836761742,0.9187737396803396,,0.0,0.44935983001865176,0.7360650702621407,0.0,0.2963562250701981
218029_at,,,0.0628098590622052,0.6524477695064119,,0.0,0.8257543400862405,0.35961177641821385,0.0,0.29634152912611356
219849_at,,,0.022203866273634097,1.0401238604999754,,0.0,0.27776802731221384,0.9075941654573136,0.0,0.29634054819238187
218392_x_at,,,0.0258482408687206,1.0053138750307542,,0.0,0.32694961996843086,0.858390050364859,0.0,0.2963349175833225
202855_s_at,,,0.043920292254561594,0.8327545464111831,,0.0,0.5708357097570568,0.6144764447937957,0.0,0.2963280386377131
205927_s_at,,,0.032849266035291105,0.9384333246072076,,0.0,0.42142990977794254,0.7638540068667484,0.0,0.2963209791611727
209538_at,,,0.04511937535437909,0.8212723485523196,,0.0,0.5870175854225517,0.5982462919412069,0.0,0.2963159693409396
214165_s_at,,,0.0337856582476568,0.929453831261228,,0.0,0.4340667173160903,0.7511614412677718,0.0,0.29630703964596555
208263_at,,,0.027476751857340297,0.989676868492088,,0.0,0.34892671425134336,0.8362870514966091,0.0,0.2963034414369881
205175_s_at,,,0.0362752691530814,0.9056386410135284,,0.0,0.4676645339588007,0.7174985325908172,0.0,0.2962907666374045
204595_s_at,,,0.0262165177792155,1.001614784171183,,0.0,0.3319195934231548,0.8531613641146819,0.0,0.2962702393844592
208294_x_at,,,0.0263867224496001,0.9999174065494068,,0.0,0.3342165408276086,0.8507621110632525,0.0,0.2962446629727153
205879_x_at,,,0.024645667887229702,1.0165214683884585,,0.0,0.3107206476243698,0.8742320481723418,0.0,0.2962381739491779
